668,-6.830678,-8.539447,25.896017
669,-6.847766,-8.545280,25.885293
670,-6.864741,-8.551215,25.874783
671,-6.881605,-8.557253,25.864488
672,-6.898362,-8.563392,25.854405
673,-6.915012,-8.569629,25.844535
674,-6.931558,-8.575965,25.834877
675,-6.948002,-8.582396,25.825430
676,-6.964346,-8.588923,25.816195
677,-6.980592,-8.595543,25.807170
678,-6.996742,-8.602255,25.798354
679,-7.012797,-8.609057,25.789748
680,-7.028759,-8.615948,25.781351
681,-7.044631,-8.622926,25.773162
682,-7.060414,-8.629990,25.765180
683,-7.076110,-8.637139,25.757406
684,-7.091720,-8.644371,25.749839
685,-7.107247,-8.651684,25.742478
686,-7.122691,-8.659077,25.735322
687,-7.138055,-8.666549,25.728373
688,-7.153340,-8.674097,25.721628
689,-7.168548,-8.681721,25.715087
690,-7.183679,-8.689419,25.708751
691,-7.198737,-8.697189,25.702618
692,-7.213721,-8.705030,25.696688
693,-7.228634,-8.712940,25.690961
694,-7.243477,-8.720919,25.685436
695,-7.258252,-8.728963,25.680113
696,-7.272959,-8.737073,25.674991
697,-7.287600,-8.745245,25.670071
698,-7.302176,-8.753480,25.665351
699,-7.316690,-8.761774,25.660831
700,-7.331140,-8.770127,25.656511
701,-7.345530,-8.778538,25.652390
702,-7.359860,-8.787003,25.648469
703,-7.374132,-8.795523,25.644746
704,-7.388346,-8.804096,25.641221
705,-7.402503,-8.812719,25.637893
706,-7.416605,-8.821392,25.634764
707,-7.430653,-8.830113,25.631831
708,-7.444648,-8.838880,25.629094
709,-7.458590,-8.847691,25.626554
710,-7.472481,-8.856546,25.624210
711,-7.486322,-8.865443,25.622061
712,-7.500113,-8.874379,25.620106
713,-7.513856,-8.883354,25.618347
714,-7.527551,-8.892366,25.616781
715,-7.541199,-8.901414,25.615409
716,-7.554801,-8.910495,25.614230
717,-7.568358,-8.919609,25.613244
718,-7.581870,-8.928753,25.612451
719,-7.595339,-8.937926,25.611849
720,-7.608765,-8.947127,25.611439
721,-7.622149,-8.956354,25.611221
722,-7.635491,-8.965605,25.611192
723,-7.648792,-8.974879,25.611354
724,-7.662053,-8.984175,25.611706
725,-7.675274,-8.993490,25.612247
726,-7.688456,-9.002823,25.612977
727,-7.701600,-9.012173,25.613895
728,-7.714706,-9.021537,25.615001
729,-7.727774,-9.030915,25.616295
730,-7.740805,-9.040305,25.617775
731,-7.753800,-9.049705,25.619442
732,-7.766759,-9.059114,25.621295
733,-7.779683,-9.068529,25.623333
734,-7.792571,-9.077951,25.625556
735,-7.805425,-9.087376,25.627964
736,-7.818245,-9.096803,25.630555
737,-7.831030,-9.106231,25.633330
738,-7.843782,-9.115658,25.636287
739,-7.856501,-9.125083,25.639427
740,-7.869187,-9.134504,25.642748
741,-7.881840,-9.143919,25.646250
742,-7.894461,-9.153327,25.649933
743,-7.907049,-9.162726,25.653795
744,-7.919606,-9.172115,25.657837
745,-7.932131,-9.181492,25.662057
746,-7.944625,-9.190855,25.666455
747,-7.957087,-9.200204,25.671031
748,-7.969518,-9.209535,25.675784
749,-7.981919,-9.218849,25.680712
750,-7.994288,-9.228142,25.685816
751,-8.006626,-9.237414,25.691095
752,-8.018934,-9.246663,25.696547
753,-8.031212,-9.255888,25.702173
754,-8.043458,-9.265086,25.707972
755,-8.055675,-9.274257,25.713942
756,-8.067860,-9.283399,25.720084
757,-8.080016,-9.292509,25.726396
758,-8.092141,-9.301588,25.732878
759,-8.104235,-9.310632,25.739528
760,-8.116299,-9.319641,25.746347
761,-8.128333,-9.328612,25.753332
762,-8.140335,-9.337545,25.760485
763,-8.152307,-9.346438,25.767802
764,-8.164249,-9.355289,25.775285
765,-8.176159,-9.364097,25.782932
766,-8.188039,-9.372860,25.790741
767,-8.199887,-9.381577,25.798713
768,-8.211704,-9.390246,25.806846
769,-8.223489,-9.398865,25.815139
770,-8.235243,-9.407433,25.823592
771,-8.246965,-9.415949,25.832203
772,-8.258655,-9.424411,25.840972
773,-8.270312,-9.432817,25.849898
774,-8.281937,-9.441166,25.858979
775,-8.293529,-9.449457,25.868214
776,-8.305089,-9.457687,25.877603
777,-8.316615,-9.465856,25.887145
778,-8.328107,-9.473962,25.896838
779,-8.339566,-9.482004,25.906682
780,-8.350990,-9.489979,25.916675
781,-8.362380,-9.497887,25.926816
782,-8.373735,-9.505726,25.937105
783,-8.385055,-9.513494,25.947539
784,-8.396339,-9.521191,25.958119
